timestamp,sensor_id,alignment_status,relay_status,led_status,thermal_fuse_blown,alerts,measured_force,operational_mode
2025-06-20T12:01:26.863704,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.19,1
2025-06-20T12:01:27.864635,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.92,1
2025-06-20T12:01:28.865538,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.63,1
2025-06-20T12:01:29.866235,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.54,1
2025-06-20T12:01:30.867147,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.7,1
2025-06-20T12:01:31.867860,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.45,1
2025-06-20T12:01:32.868505,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.64,1
2025-06-20T12:01:33.869132,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.66,1
2025-06-20T12:01:34.869965,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.81,1
2025-06-20T12:01:35.870266,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.14,1
2025-06-20T12:01:36.870974,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.38,1
2025-06-20T12:01:37.871726,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.0,1
2025-06-20T12:01:38.872326,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.59,1
2025-06-20T12:01:39.873119,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.28,1
2025-06-20T12:01:40.873696,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.9,1
2025-06-20T12:01:41.874345,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.86,1
2025-06-20T12:01:42.874999,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.57,1
2025-06-20T12:01:43.875799,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.78,1
2025-06-20T12:01:44.876707,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.12,1
2025-06-20T12:01:45.877252,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.56,1
2025-06-20T12:01:46.877843,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.59,1
2025-06-20T12:01:47.878442,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.09,1
2025-06-20T12:01:48.878856,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.54,1
2025-06-20T12:01:49.879581,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.13,1
2025-06-20T12:01:50.880518,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.86,1
2025-06-20T12:01:51.881612,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.36,1
2025-06-20T12:01:52.882082,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.63,1
2025-06-20T12:01:53.882321,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.39,1
2025-06-20T12:01:54.883109,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.29,1
2025-06-20T12:01:55.883704,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.18,1
2025-06-20T12:01:56.884139,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.01,1
2025-06-20T12:01:57.885202,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.84,1
2025-06-20T12:01:58.885520,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.78,1
2025-06-20T12:01:59.886244,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.88,1
2025-06-20T12:02:00.886666,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.71,1
2025-06-20T12:02:01.887218,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.1,1
2025-06-20T12:02:02.887961,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.11,1
2025-06-20T12:02:03.889001,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.98,1
2025-06-20T12:02:04.889992,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.45,1
2025-06-20T12:02:05.890664,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.26,1
2025-06-20T12:02:06.891417,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.59,1
2025-06-20T12:02:07.891937,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.56,1
2025-06-20T12:02:08.892946,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.67,1
2025-06-20T12:02:09.893996,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.86,1
2025-06-20T12:02:10.894966,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.79,1
2025-06-20T12:02:11.895906,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.38,1
2025-06-20T12:02:12.896313,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.21,1
2025-06-20T12:02:13.896913,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.99,1
2025-06-20T12:02:14.897407,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.9,1
2025-06-20T12:02:15.898265,TS2V4AI-CONV-001,1,0,0,0,MISALIGNMENT,12.38,1
2025-06-20T12:02:16.898801,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.98,1
2025-06-20T12:02:17.899705,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.34,1
2025-06-20T12:02:18.900119,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.78,1
2025-06-20T12:02:19.900654,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.5,1
2025-06-20T12:02:20.901585,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.31,1
2025-06-20T12:02:21.905115,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.32,1
2025-06-20T12:02:22.913208,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.61,1
2025-06-20T12:02:23.913978,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.92,1
2025-06-20T12:02:24.915159,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.88,1
2025-06-20T12:02:25.915401,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.9,1
2025-06-20T12:02:26.915952,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.13,1
2025-06-20T12:02:27.916442,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.59,1
2025-06-20T12:02:28.917116,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.67,1
2025-06-20T12:02:29.917951,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.08,1
2025-06-20T12:02:30.918571,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.19,1
2025-06-20T12:02:31.919438,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.16,1
2025-06-20T12:02:32.920040,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.85,1
2025-06-20T12:02:33.921031,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.31,1
2025-06-20T12:02:34.921823,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.91,1
2025-06-20T12:02:35.922593,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.53,1
2025-06-20T12:02:36.939352,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.46,1
2025-06-20T12:02:37.940751,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.03,1
2025-06-20T12:02:38.941616,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.96,1
2025-06-20T12:02:39.942032,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.44,1
2025-06-20T12:02:40.942562,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.55,1
2025-06-20T12:02:41.943006,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.99,1
2025-06-20T12:02:42.943622,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.84,1
2025-06-20T12:02:43.944421,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.74,1
2025-06-20T12:02:44.945199,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.96,1
2025-06-20T12:02:45.945705,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.36,1
2025-06-20T12:02:46.946401,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.02,1
2025-06-20T12:02:47.946973,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.81,1
2025-06-20T12:02:48.947458,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.74,1
2025-06-20T12:02:49.948665,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.17,1
2025-06-20T12:02:50.949229,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.83,1
2025-06-20T12:02:51.998148,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.13,1
2025-06-20T12:02:52.999349,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.84,1
2025-06-20T12:02:54.000256,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.27,1
2025-06-20T12:02:55.000706,TS2V4AI-CONV-001,1,0,0,0,MISALIGNMENT,9.82,1
2025-06-20T12:02:56.001619,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.6,1
2025-06-20T12:02:57.002563,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.01,1
2025-06-20T12:02:58.003362,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.63,1
2025-06-20T12:02:59.004309,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.49,1
2025-06-20T12:03:00.004852,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.63,1
2025-06-20T12:03:01.005640,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.73,1
2025-06-20T12:03:02.006281,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.91,1
2025-06-20T12:03:03.006835,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.72,1
2025-06-20T12:03:04.007424,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.29,1
2025-06-20T12:03:05.007859,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.12,1
2025-06-20T12:03:06.008707,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.24,1
2025-06-20T12:03:07.009943,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.92,1
2025-06-20T12:03:08.012576,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.26,1
2025-06-20T12:03:09.013554,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.31,1
2025-06-20T12:03:10.013920,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.64,1
2025-06-20T12:03:11.014410,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.63,1
2025-06-20T12:03:12.015308,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.67,1
2025-06-20T12:03:13.015648,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.42,1
2025-06-20T12:03:14.016604,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.06,1
2025-06-20T12:03:15.017755,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.45,1
2025-06-20T12:03:16.018259,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.56,1
2025-06-20T12:03:17.018997,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.1,1
2025-06-20T12:03:18.019611,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.32,1
2025-06-20T12:03:19.020163,TS2V4AI-CONV-001,0,1,1,0,NORMAL,2.48,1
2025-06-20T12:03:20.020729,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.67,1
2025-06-20T12:03:21.021366,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.22,1
2025-06-20T12:03:22.023133,TS2V4AI-CONV-001,0,1,1,0,NORMAL,1.64,1
2025-06-20T12:03:23.023602,TS2V4AI-CONV-001,0,1,1,0,NORMAL,3.71,1
